ra_deg            , dec_deg             , tic_id    , Tmag
359.7405563763073 , -44.95378971399831  , 144456191 , 15.5973
359.389245402092  , -14.902684073316706 , 441055500 , 15.6753
359.1446973707158 , 16.260909248367593  , 411497816 , 15.9727
358.83515117791956, 44.94048759699697   , 177500431 , 15.9482
358.26569624310923, -24.534305001517613 , 34035509  , 15.7259
358.0967801933065 , -28.05468919640086  , 34015812  , 15.6867
358.00043421534406, -3.614913944583586  , 248601764 , 15.8106
357.02358113111137, 41.03792721760376   , 396194119 , 14.8875
356.55223563516523, -47.241857419009335 , 144376819 , 15.5853
355.8863940006173 , -66.29754819429002  , 325219117 , 15.9972
355.88017499097253, -88.3861248915756   , 327831847 , 15.2549
355.25122417529946, -54.119683848730254 , 2055273342, 15.2111
354.74247080795027, 6.5917557170495185  , 336678031 , 15.7852
354.7115585243981 , -7.688979888107045  , 8988748   , 13.3088
353.5090859282621 , -47.24084634039592  , 402027326 , 13.8633
352.6732927153475 , 11.034944179138321  , 405170915 , 15.7636
351.52725412109226, 16.00484268863722   , 435231234 , 15.0545
351.1464904818655 , 20.942670031114453  , 243135276 , 15.6521
351.1287064454798 , -54.69315534355581  , 381923120 , 15.5463
350.99490864836275, 1.6740534100016566  , 422444008 , 14.545
350.96968516025544, -1.9182481886439675 , 301256988 , 15.7627
350.9078728638319 , 34.2573320568277    , 21331268  , 15.0327
349.68840898355177, 12.600695332600958  , 435187907 , 15.4608
349.6437658432987 , -29.96951684076387  , 218978885 , 15.4682
349.51757732194363, -4.912916264354245  , 301135547 , 15.7213
349.4900221870704 , 55.84065776026644   , 318631844 , 15.9094
348.89602493622397, -35.41437152995702  , 218970233 , 15.6244
348.85940187343675, 68.52333899441906   , 422609145 , 15.8582
348.67977171761544, -7.571716168198744  , 4600989   , 15.5514
347.86712875340925, 29.4927265834368    , 90884697  , 15.8731
347.6983469950667 , 42.83566986349206   , 455816370 , 15.6501
347.1458120717158 , 12.76126470789576   , 217978811 , 15.4093
347.1322862536515 , 45.70302907907344   , 173387780 , 15.858
347.12751177873537, 13.323293485833638  , 217978865 , 15.4887
347.0543868458314 , 6.976718602303221   , 402891559 , 15.2979
346.6880541808846 , -77.35255992315729  , 392815631 , 14.4928
346.5740372480823 , 24.5352080145307    , 436823466 , 15.3858
346.3821770338616 , 51.42234712996996   , 252627215 , 15.7191
345.5129068115924 , -26.51332079216489  , 12933046  , 15.4055
344.05394601752636, -13.327580030266041 , 111754737 , 15.9036
343.94795458606023, -6.014072500581275  , 36726784  , 15.2341
342.60121263774926, 32.52864872838452   , 431472762 , 15.9547
342.4682717308524 , 58.57551029262804   , 444160759 , 14.65
341.72405168027166, -9.809700843626276  , 471015444 , 15.7
341.64485955461834, 40.405214347940216  , 129101920 , 15.018
341.4140242712264 , 20.275965213664787  , 434196824 , 15.8439
340.7741741384599 , 58.726929074560715  , 428244499 , 15.7609
340.55051915643384, -51.75206875780932  , 161208596 , 15.8053
340.18215612908034, -52.989918309094264 , 161175160 , 15.8676
340.02150473872325, -45.525992326375174 , 117517295 , 15.6646
339.5947253127475 , 31.571814391037417  , 115741447 , 14.6715
339.3972452727848 , 8.479971013700819   , 399518437 , 15.8417
339.25790696830165, 57.95726730044633   , 416036999 , 14.4689
339.24993359958677, -54.378429796608714 , 389010277 , 15.0564
339.20802870726703, -35.234396338552855 , 253936074 , 15.9383
339.0929790474228 , -23.27435490433634  , 399570361 , 15.174
339.08836547186536, -19.87371077514292  , 399571137 , 15.7831
339.01293300813796, 0.12304896072789015 , 293158354 , 14.2506
338.7841994277229 , -42.73603378477786  , 89042812  , 14.6247
338.51123162652993, -26.539149596346217 , 209363138 , 15.22
338.298689725797  , 26.170859976469583  , 150692998 , 15.8552
337.61956224971965, -0.3919054189376386 , 176104105 , 15.3251
337.41079031598287, -20.837166885514563 , 69813909  , 13.9466
337.2427210078748 , -31.098610798729442 , 63281499  , 15.6423
337.0084201763495 , 12.1257321010739    , 51700544  , 15.9962
336.91289915415035, -56.144362730084104 , 219331395 , 15.9403
336.89266695450885, -60.195295312884575 , 469904910 , 15.5404
336.50941687270404, -49.15495547398605  , 144002497 , 15.9081
336.07259373102977, -16.263565637318486 , 12655791  , 15.9733
335.80795686261195, 13.649106458469342  , 404580748 , 15.8909
335.75692802937465, 22.025195464600085  , 385468477 , 15.9898
335.3501196733497 , -26.848179439937333 , 441197076 , 14.8855
333.54973454566033, -49.32452309113163  , 143951121 , 12.0828
332.84178016615   , 45.551935409905695  , 2006671198, 15.8906
332.6216405941084 , -30.09583259697477  , 97403206  , 13.5064
332.1234679619454 , -13.686787911608231 , 75324965  , 15.3441
332.0722147281862 , 39.11968281298742   , 372363437 , 15.9205
331.9660859133797 , 34.4792456268479    , 162334232 , 15.1289
331.93795284480893, 25.339337558187076  , 26691554  , 14.9613
331.9089759057268 , -61.53359504345631  , 2026602766, 15.3683
331.56082368760264, 47.147337940741004  , 427942736 , 15.7112
330.8980824822601 , -13.447226508463407 , 102183555 , 15.6466
330.6616370745252 , -28.161794684132612 , 393891914 , 15.6035
329.9462072183413 , 29.611289765143333  , 283280702 , 15.5408
329.59955250958706, -58.89815587282475  , 394015496 , 15.8465
329.08895574011035, -54.639773173524205 , 393978659 , 14.9677
328.72264046712894, -30.488578788439327 , 152251299 , 15.0682
328.67196797315614, -4.305099915581859  , 241104752 , 15.8833
327.9307760863833 , -5.046713420697394  , 240905045 , 15.5604
327.91636041932077, 59.2929297833234    , 283414280 , 13.8398
326.90652062050737, -7.737287011009206  , 2024418048, 14.9725
325.92748974492696, -18.19233141634505  , 25093609  , 15.662
325.86627098924413, 41.72174277028902   , 2007480435, 15.8509
325.8503130310157 , -6.997071914855176  , 333314441 , 14.4277
325.5524874035513 , 32.347773846568124  , 239631587 , 15.7685
325.35681236477694, -48.832090165381274 , 139831293 , 14.6222
325.26275308994565, 9.395456385120502   , 305506867 , 15.744
325.07706126826224, -37.71278741903194  , 471015336 , 15.8
324.1500496024275 , 22.07593629084439   , 330101285 , 14.6969
323.9649471265518 , -39.84618313057632  , 2027687774, 15.58
323.4698178037233 , 24.46339312846283   , 88591358  , 15.9907
322.93761610028594, 35.20117399223651   , 160512940 , 15.6433
322.39642871329346, 0.2254675439072479  , 352752386 , 15.4416
321.9296799087499 , -22.197010475151153 , 99730808  , 15.3262
321.50808945217244, -42.4146534184996   , 147112823 , 15.2893
321.2421189040031 , 28.4338311864007    , 14976740  , 14.2565
321.08251790095125, 85.94608244213623   , 125580300 , 15.712
320.97967217540344, 34.33816626123566   , 163802843 , 15.6277
320.8225324837298 , 56.97194871266141   , 2018724911, 15.6651
320.6328873639606 , 66.01183057934405   , 321547580 , 15.8984
319.56443455291276, -53.22334957068538  , 79353860  , 15.9302
319.38964797604825, 1.2636594041037177  , 376362649 , 15.9352
319.21951258585847, 73.84454641089567   , 323009972 , 15.2068
318.4127606897356 , 71.81703631903169   , 388079618 , 15.9892
318.36689118834926, 72.13760970119037   , 390974895 , 15.9725
318.18413362588734, 50.1048957083907    , 259773610 , 13.425
317.9435346520062 , 1.3482006793251335  , 292831588 , 15.4108
317.4687441601828 , 65.12286615793421   , 376020501 , 15.5919
315.59326494335255, -48.463469186085426 , 79056222  , 14.8757
315.5852329007959 , -41.750482289063115 , 115013365 , 15.9519
315.3973607064494 , 15.185038446296812  , 456724995 , 15.8774
315.3058118306114 , 8.586033481480705   , 459719950 , 15.2844
315.2921195043512 , -5.4643191907869655 , 248861930 , 15.2016
315.1902153334358 , -45.309230097701914 , 126660367 , 15.6932
315.1447206283973 , 21.38263987968941   , 289467229 , 15.4853
315.1300682400015 , 50.85447906513254   , 289340949 , 15.0106
314.6876386029449 , 7.56095327077487    , 354495184 , 15.7193
314.0286838274289 , -24.35984193969528  , 29477026  , 15.999
313.91226872032513, -17.66845838275098  , 206190079 , 15.1546
313.8706812943997 , 16.4585340177221    , 345265261 , 15.8755
313.8573213346844 , -22.955958803720932 , 77200311  , 15.5554
313.69450762314733, 24.458120440700167  , 419411618 , 15.934
313.6786580077452 , -20.657156068072013 , 77150475  , 15.3686
313.3095463730028 , -0.26935637941758744, 248730637 , 15.6627
313.2645750842111 , 29.767418234372887  , 283063053 , 15.7013
312.65747546627546, 42.77183244520785   , 356613625 , 15.9647
312.4586582390467 , -2.049926251107903  , 248335781 , 13.1791
312.4430213465039 , -21.912085369661153 , 76963159  , 15.7736
312.37828363243386, -30.084543225071695 , 152250936 , 15.4743
312.3255325570927 , -8.942708721348811  , 51820346  , 15.8428
312.2612143728147 , 45.01007686133404   , 353096380 , 15.603
312.19463049261924, -69.59728661188906  , 372172502 , 15.8077
312.0338995117338 , 39.86017490137274   , 194061710 , 14.7854
311.9376776805105 , 32.65613051900025   , 232951587 , 15.4673
311.79697220363767, -63.33764014131951  , 340999692 , 15.9592
311.6488057538162 , 45.985906148039184  , 366740395 , 15.7881
311.3667655220035 , 38.74073094462062   , 66488952  , 15.8217
311.2477532510474 , 24.966311948209114  , 282072868 , 15.7808
311.0043501603204 , 40.50411338276486   , 66140007  , 15.5239
310.04695658153054, -3.279116404518264  , 248136622 , 15.5111
309.65924495798896, -33.44319633981057  , 441357923 , 14.7612
309.3695154998485 , 14.897931193938826  , 456645161 , 15.4149
309.32191855641724, 12.691622133991501  , 456663229 , 15.8529
308.72740971173346, -27.580363149893444 , 212254842 , 15.5003
308.34127538452407, 39.9022620110814    , 17373558  , 15.822
308.0422338437355 , 21.90316945854934   , 417131337 , 15.0499
306.4470861488933 , 35.903232411147265  , 199179022 , 15.4961
306.17847996277345, -12.697628359679259 , 428969253 , 15.4962
305.9979253182545 , -42.40706887110214  , 425819601 , 15.1641
305.90376299017674, -11.26436889996076  , 157145180 , 14.8616
305.56563670448674, 22.71891583416875   , 402959206 , 15.8574
305.37006623506846, -23.14201163480288  , 71883633  , 15.2948
305.11468800917555, -49.12203742569413  , 166548685 , 15.9656
305.1057046665205 , -30.454499720553063 , 34515703  , 13.6115
304.7285032002685 , -57.35918606684295  , 387194629 , 14.0874
304.61626856105215, 35.52145008664742   , 203054851 , 15.9051
304.4621267073128 , -1.4476189397878356 , 244088526 , 15.7699
304.3323842976458 , -7.805425346503686  , 205447297 , 15.2537
304.0738251338694 , -54.561296506095175 , 360821180 , 15.6954
303.0929561505318 , 31.23065564917127   , 92633917  , 14.9894
302.4435008098355 , -77.35486859722972  , 469826577 , 15.6932
302.28380139807507, 55.126633657659994  , 233418152 , 15.8938
301.90243261138374, 17.70398444239941   , 86408822  , 15.1476
301.5704648225398 , 59.04044033096808   , 233390225 , 15.6542
301.0766787888215 , -56.046816293974835 , 421990667 , 15.6581
300.869462844015  , -28.78493238394706  , 301149358 , 15.7378
300.4471575046522 , -50.00133957920463  , 101359698 , 15.5194
299.8262968100075 , 5.806187632923426   , 183422729 , 15.7744
299.18380099407835, 4.9842302880326335  , 228996879 , 15.8391
299.0952067150473 , 64.23274421222769   , 256459794 , 15.4614
298.2762677207404 , -7.698393540230778  , 238047258 , 15.832
298.08202949442585, -38.770827412544044 , 300284179 , 14.9815
297.5107716754129 , 44.98899715429725   , 273241757 , 15.9699
297.35830620041725, -44.08689828591434  , 79956635  , 14.988
296.45452937613027, -15.526812090014372 , 423077063 , 14.7584
296.3821940204825 , 16.45945521937809   , 344063283 , 15.6426
296.2970273838711 , -44.99849922885331  , 79755479  , 14.5522
295.93420156242576, 52.29243538822624   , 27688847  , 14.2559
295.9321889663548 , 50.07740338316451   , 27685055  , 15.056
294.9796149672049 , 9.538651035817878   , 1908147782, 15.5082
294.9414286238493 , -27.646369359864817 , 96850388  , 15.9878
294.69094442401547, 26.79782647392749   , 1859153737, 15.7336
294.4412250198753 , 59.00841950651838   , 424699808 , 15.4418
294.3427682591707 , -29.284770523109152 , 444074627 , 15.8825
294.28456354060233, -51.56873586840804  , 404156391 , 14.4743
294.0773693746511 , 26.5488141008145    , 213491238 , 13.9774
293.7719679840297 , -17.664802168450315 , 439110610 , 15.9437
293.74278275559067, -50.703340118206626 , 424944753 , 15.9353
292.9869075185181 , 1.295520249667992   , 224187656 , 14.5474
292.8520444506227 , 57.072141278431715  , 287259816 , 15.2568
292.4111297688326 , 11.298326063471615  , 134846687 , 13.7472
292.2509640286325 , -7.252043701427742  , 99967781  , 15.7727
291.9323946321399 , 80.23408672646954   , 1884597797, 15.1743
291.82932663228394, -70.8009934711714   , 382468751 , 15.9603
291.77224373774726, 11.414633923413787  , 1914435765, 15.1812
291.6119077731095 , 46.33776149862735   , 62918265  , 15.6758
291.17980415552137, -48.129012052207926 , 424837968 , 15.9145
290.4182563607856 , 14.677830427187898  , 338305380 , 13.176
290.41492481726476, 0.10904248269130934 , 112533779 , 15.6667
290.14354793337924, -47.25836395692217  , 61965938  , 15.3204
290.0032405222324 , -22.698341615043617 , 12049325  , 15.7975
289.8654948511653 , 39.9778356353586    , 122139438 , 15.8683
289.70935672635824, 33.600778645203455  , 30714849  , 15.5924
289.6866343773816 , -59.77628976728872  , 219942866 , 14.6205
289.599577612519  , 59.998201984332674  , 229966905 , 15.1733
289.5474491751436 , 72.62363981654161   , 267544200 , 15.4174
289.336160222596  , 44.87765628152391   , 159048032 , 15.9449
289.2100693606518 , 9.579522296630605   , 211633150 , 15.7977
289.1696277546205 , -5.6548957746383355 , 160751823 , 15.6363
289.0203372205723 , -9.122139165601247  , 205037919 , 15.6651
288.99388752874677, -30.59315787279664  , 31631062  , 14.7715
288.6224472882497 , -54.672304731948586 , 201658043 , 14.9674
288.3087671652624 , 34.734394073865495  , 29898428  , 15.9763
288.13102273437045, -3.5256554181249657 , 49472361  , 14.2839
286.86151286685714, 28.128716461814275  , 451788628 , 15.7373
286.82282349993136, 36.66686375338309   , 120968638 , 15.3222
286.35620865429087, -49.9406736947968   , 7088082   , 14.6189
285.26193309659885, -41.7826412678642   , 254038497 , 15.9812
284.89474888395716, -16.449004411198    , 311599096 , 15.7099
284.3691098892997 , 40.593204564495686  , 1716398518, 15.1284
282.40110922012923, 58.84261559023173   , 232681995 , 15.707
282.39195340414545, 40.33762007053538   , 390131308 , 15.0143
282.3125454406259 , -21.43455798511113  , 224149353 , 15.7481
282.0681452636968 , -14.25628742088634  , 427832606 , 15.2525
281.9233284741538 , 12.442162852314228  , 330191759 , 15.0203
281.2882027182484 , 68.37628263494418   , 229762574 , 15.7249
281.203674135397  , -53.58322920902534  , 304704850 , 15.7613
280.89851463516663, 27.67372341250204   , 1815289790, 15.0251
280.4911131943383 , 53.63811056484795   , 47875421  , 15.4845
280.2473062433637 , 39.83377322392729   , 157849707 , 15.4943
280.22432955863127, -48.34454627223946  , 158063848 , 15.7391
279.5314211989756 , 60.36167808115264   , 424461085 , 15.6949
279.3029377973496 , -25.233392991835956 , 151659128 , 15.546
279.10415208321507, -37.2205743260349   , 314937398 , 15.8618
278.6220758285622 , 18.183759138823422  , 7988895   , 15.3883
278.469415217647  , 32.298829020305554  , 27787158  , 15.8975
278.4645953291086 , -69.70102516743627  , 304696712 , 14.4557
278.45821575139473, -30.88523757811232  , 272528943 , 15.8559
277.99512133290307, 46.974880203395934  , 122885127 , 14.8707
277.0969850552485 , 66.8739425122961    , 471015224 , 15.81
276.2629823467961 , -29.529003265674376 , 51707017  , 15.2472
276.1702843497862 , -3.3332868867914804 , 131606143 , 15.2235
276.13529104222283, 29.520725105330804  , 85339363  , 15.7912
275.81339848501267, 17.110454988339605  , 157101761 , 15.4532
275.41265879806497, 14.699250155928281  , 156747281 , 15.6199
275.39977479965233, -28.190722307635504 , 1594797668, 15.6614
275.1240580208701 , 58.07804683902253   , 357686299 , 14.2322
274.72611384050737, -47.96342518283158  , 349993999 , 15.0309
273.4524062951602 , 21.32256672574607   , 329516113 , 15.4863
